query,label,type,file_path,score,snippet
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/02_git_workflow.md,0.8277,"Branches isolate work, making experimentation safer. Once a feature is complete,"
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.8282,"## Topic 17  Waste management includes collection, transportation, sorting, recy"
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.8309,"## Topic 18  Waste management includes collection, transportation, sorting, recy"
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.8315,"## Topic 11  Waste management includes collection, transportation, sorting, recy"
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.8322,"## Topic 6  Waste management includes collection, transportation, sorting, recyc"
what do worker bees do,relevant,text,/home/ssrivastava/Downloads/test/06_waste_management.md,0.8329,"## Topic 10  Waste management includes collection, transportation, sorting, recy"
what do worker bees do,relevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8642,
what do worker bees do,relevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8807,
what do worker bees do,relevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.8907,
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.3446,"Explorers use helmets, headlamps, ropes, and protective clothing to safely navig"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.4326,"# Cave Exploration  Cave exploration, also called caving or spelunking, involves"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.4854,Conservation is important because cave environments are fragile and recover slow
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.4969,"Scientists study caves to understand geology, climate history, groundwater syste"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6541,"Modern navigation combines GPS, inertial navigation systems, radar, sonar, and g"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6912,## Era 1  Navigation has evolved from observing stars and coastlines to using sa
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/03_watches.md,0.6912,"Key components include the mainspring, balance wheel, escapement, dial, and move"
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.694,## Era 10  Navigation has evolved from observing stars and coastlines to using s
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6941,## Era 18  Navigation has evolved from observing stars and coastlines to using s
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6946,## Era 15  Navigation has evolved from observing stars and coastlines to using s
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6971,## Era 20  Navigation has evolved from observing stars and coastlines to using s
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6972,## Era 3  Navigation has evolved from observing stars and coastlines to using sa
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.6996,## Era 8  Navigation has evolved from observing stars and coastlines to using sa
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7003,## Era 16  Navigation has evolved from observing stars and coastlines to using s
what equipment is needed for cave exploration,relevant,text,/home/ssrivastava/Downloads/test/05_history_of_navigation.md,0.7009,## Era 19  Navigation has evolved from observing stars and coastlines to using s
